iter	Passed	Remaining
1667	40381	80666
1668	40405	80640
1669	40426	80611
1670	40448	80581
1671	40471	80555
1672	40494	80529
1673	40515	80499
1674	40537	80470
1675	40560	80442
1676	40582	80415
1677	40604	80385
1678	40626	80357
1679	40651	80334
1680	40670	80300
1681	40691	80270
1682	40730	80275
1683	40757	80257
1684	40781	80232
1685	40804	80204
1686	40826	80176
1687	40847	80146
1688	40878	80135
1689	40901	80108
1690	40918	80070
1691	40937	80037
1692	40962	80013
1693	40981	79979
1694	41004	79953
1695	41029	79930
1696	41054	79906
1697	41079	79884
1698	41103	79859
1699	41131	79843
1700	41156	79821
1701	41174	79784
1702	41199	79761
1703	41225	79741
1704	41254	79726
1705	41276	79698
1706	41300	79673
1707	41319	79639
1708	41337	79603
1709	41356	79568
1710	41375	79534
1711	41402	79515
1712	41425	79489
1713	41444	79455
1714	41463	79421
1715	41486	79394
1716	41507	79363
1717	41527	79331
1718	41545	79297
1719	41570	79273
1720	41594	79249
1721	41614	79217
1722	41634	79186
1723	41653	79150
1724	41676	79125
1725	41701	79102
1726	41745	79115
1727	41779	79110
1728	41811	79100
1729	41861	79126
1730	41891	79112
1731	41929	79114
1732	41962	79106
1733	42005	79117
1734	42038	79110
1735	42077	79113
1736	42104	79095
1737	42131	79075
1738	42153	79047
1739	42176	79021
1740	42200	78994
1741	42221	78964
1742	42249	78948
1743	42274	78925
1744	42298	78899
1745	42318	78867
1746	42342	78844
1747	42367	78821
1748	42396	78806
1749	42438	78814
1750	42493	78846
1751	42536	78858
1752	42580	78869
1753	42630	78893
1754	42664	78886
1755	42698	78879
1756	42763	78931
1757	42810	78947
1758	42844	78942
1759	42880	78939
1760	42921	78945
1761	42954	78937
1762	42994	78940
1763	43037	78951
1764	43077	78955
1765	43110	78947
1766	43138	78929
1767	43167	78913
1768	43194	78891
1769	43223	78876
1770	43254	78864
1771	43277	78838
1772	43302	78814
1773	43332	78798
1774	43367	78794
1775	43399	78783
1776	43425	78762
1777	43453	78744
1778	43485	78732
1779	43513	78715
1780	43551	78715
1781	43573	78686
1782	43596	78659
1783	43622	78637
1784	43649	78617
1785	43670	78587
1786	43698	78568
1787	43742	78580
1788	43771	78564
1789	43802	78551
1790	43827	78527
1791	43853	78505
1792	43879	78483
1793	43908	78466
1794	43933	78443
1795	43954	78413
1796	43982	78394
1797	44006	78369
1798	44028	78340
1799	44053	78317
1800	44080	78297
1801	44127	78312
1802	44158	78300
1803	44196	78299
1804	44220	78274
1805	44249	78257
1806	44270	78225
1807	44300	78211
1808	44327	78192
1809	44350	78165
1810	44372	78135
1811	44394	78107
1812	44421	78087
1813	44451	78072
1814	44475	78046
1815	44500	78022
1816	44531	78009
1817	44561	77995
1818	44587	77972
1819	44611	77947
1820	44636	77924
1821	44659	77896
1822	44695	77892
1823	44744	77909
1824	44770	77889
1825	44793	77861
1826	44821	77843
1827	44850	77825
1828	44883	77816
1829	44912	77799
1830	44942	77784
1831	44969	77763
1832	44992	77735
1833	45015	77709
1834	45041	77687
1835	45063	77658
1836	45081	77623
1837	45103	77593
1838	45126	77566
1839	45146	77533
1840	45171	77511
1841	45192	77479
1842	45216	77454
1843	45240	77428
1844	45271	77416
1845	45309	77413
1846	45332	77386
1847	45356	77361
1848	45377	77330
1849	45399	77301
1850	45426	77281
1851	45449	77254
1852	45473	77228
1853	45493	77197
1854	45517	77171
1855	45544	77150
1856	45564	77117
1857	45586	77089
1858	45611	77065
1859	45631	77033
1860	45653	77004
1861	45674	76975
1862	45697	76947
1863	45734	76943
1864	45754	76911
1865	45777	76885
1866	45799	76856
1867	45823	76830
1868	45845	76800
1869	45871	76779
1870	45894	76753
1871	45919	76728
1872	45940	76698
1873	45963	76671
1874	45988	76646
1875	46010	76619
1876	46039	76601
1877	46060	76570
1878	46084	76546
1879	46109	76522
1880	46130	76492
1881	46149	76457
1882	46174	76434
1883	46197	76406
1884	46215	76372
1885	46235	76339
1886	46259	76314
1887	46280	76283
1888	46301	76253
1889	46322	76224
1890	46349	76203
1891	46377	76183
1892	46413	76178
1893	46438	76155
1894	46461	76127
1895	46482	76097
1896	46504	76068
1897	46523	76036
1898	46549	76013
1899	46574	75989
1900	46597	75963
1901	46618	75932
1902	46643	75909
1903	46669	75887
1904	46689	75855
1905	46724	75848
1906	46750	75825
1907	46772	75796
1908	46798	75774
1909	46818	75742
1910	46839	75712
1911	46861	75684
1912	46886	75660
1913	46907	75630
1914	46928	75600
1915	46950	75571
1916	46973	75545
1917	46996	75517
1918	47017	75488
1919	47044	75467
1920	47070	75444
1921	47090	75413
1922	47110	75382
1923	47134	75356
1924	47155	75327
1925	47178	75299
1926	47195	75262
1927	47216	75233
1928	47238	75204
1929	47262	75178
1930	47283	75148
1931	47303	75118
1932	47329	75096
1933	47351	75066
1934	47373	75038
1935	47395	75011
1936	47421	74988
1937	47444	74960
1938	47468	74936
1939	47495	74915
1940	47526	74901
1941	47552	74879
1942	47574	74851
1943	47603	74832
1944	47630	74812
1945	47651	74783
1946	47677	74761
1947	47722	74768
1948	47743	74739
1949	47771	74719
1950	47799	74700
1951	47822	74673
1952	47851	74655
1953	47874	74629
1954	47894	74598
1955	47922	74579
1956	47943	74549
1957	47966	74522
1958	47986	74491
1959	48009	74464
1960	48030	74434
1961	48054	74408
1962	48081	74388
1963	48104	74361
1964	48127	74334
1965	48152	74310
1966	48176	74286
1967	48198	74257
1968	48220	74229
1969	48245	74204
1970	48270	74180
1971	48300	74165
1972	48327	74144
1973	48352	74120
1974	48377	74096
1975	48399	74069
1976	48425	74046
1977	48447	74018
1978	48470	73991
1979	48490	73960
1980	48516	73937
1981	48538	73909
1982	48560	73881
1983	48588	73861
1984	48616	73843
1985	48655	73840
1986	48679	73816
1987	48718	73812
1988	48758	73811
1989	48787	73793
1990	48832	73801
1991	48861	73782
1992	48882	73752
1993	48913	73738
1994	48936	73711
1995	48956	73680
1996	48980	73654
1997	49003	73627
1998	49028	73604
1999	49057	73585
2000	49085	73566
2001	49113	73547
2002	49138	73523
2003	49163	73500
2004	49193	73482
2005	49229	73475
2006	49255	73453
2007	49288	73442
2008	49313	73418
2009	49336	73391
2010	49361	73367
2011	49384	73339
2012	49407	73313
2013	49429	73285
2014	49452	73257
2015	49475	73232
2016	49498	73204
2017	49525	73183
2018	49546	73153
2019	49568	73125
2020	49594	73102
2021	49616	73075
2022	49646	73058
2023	49668	73030
2024	49689	73000
2025	49718	72982
2026	49745	72962
2027	49769	72935
2028	49802	72924
2029	49837	72914
2030	49862	72891
2031	49888	72867
2032	49912	72843
2033	49937	72820
2034	49965	72799
2035	49989	72774
2036	50013	72749
2037	50037	72723
2038	50067	72706
2039	50086	72675
2040	50112	72651
2041	50135	72625
2042	50161	72603
2043	50186	72578
2044	50208	72550
2045	50238	72533
2046	50267	72515
2047	50291	72490
2048	50313	72462
2049	50336	72434
2050	50364	72416
2051	50399	72406
2052	50423	72381
2053	50448	72356
2054	50477	72338
2055	50520	72340
2056	50555	72330
2057	50579	72304
2058	50600	72275
2059	50627	72254
2060	50652	72230
2061	50676	72205
2062	50710	72194
2063	50735	72169
2064	50760	72146
2065	50785	72122
2066	50805	72091
2067	50826	72061
2068	50848	72033
2069	50875	72012
2070	50900	71988
2071	50934	71976
2072	50963	71958
2073	50986	71931
2074	51005	71899
2075	51033	71879
2076	51053	71849
2077	51073	71817
2078	51093	71786
2079	51116	71759
2080	51137	71730
2081	51157	71699
2082	51180	71672
2083	51203	71645
2084	51222	71612
2085	51244	71585
2086	51267	71558
2087	51288	71528
2088	51309	71499
2089	51331	71470
2090	51353	71443
2091	51373	71411
2092	51394	71382
2093	51413	71350
2094	51436	71324
2095	51458	71295
2096	51480	71268
2097	51509	71248
2098	51532	71222
2099	51552	71191
2100	51576	71165
2101	51595	71133
2102	51620	71109
2103	51644	71085
2104	51669	71060
2105	51703	71049
2106	51728	71025
2107	51747	70993
2108	51768	70963
2109	51790	70936
2110	51815	70911
2111	51841	70889
2112	51863	70861
2113	51883	70830
2114	51903	70799
2115	51924	70769
2116	51943	70738
2117	51963	70707
2118	51983	70676
2119	52006	70650
2120	52038	70635
2121	52062	70611
2122	52092	70593
2123	52114	70565
2124	52140	70542
2125	52161	70513
2126	52182	70484
2127	52202	70453
2128	52231	70435
2129	52260	70416
2130	52285	70392
2131	52305	70362
2132	52329	70337
2133	52354	70312
2134	52375	70283
2135	52400	70259
2136	52422	70232
2137	52442	70201
2138	52462	70170
2139	52483	70140
2140	52501	70108
2141	52523	70080
2142	52544	70050
2143	52568	70025
2144	52591	69999
2145	52611	69968
2146	52633	69941
2147	52658	69917
2148	52685	69895
2149	52721	69886
2150	52744	69860
2151	52768	69835
2152	52793	69811
2153	52819	69788
2154	52842	69761
2155	52863	69732
2156	52889	69710
2157	52910	69681
2158	52934	69656
2159	52959	69632
2160	52980	69603
2161	53001	69574
2162	53023	69545
2163	53043	69515
2164	53063	69484
2165	53085	69456
2166	53107	69429
2167	53132	69405
2168	53158	69382
2169	53185	69361
2170	53215	69343
2171	53237	69316
2172	53257	69286
2173	53276	69254
2174	53299	69228
2175	53325	69206
2176	53353	69185
2177	53382	69167
2178	53403	69137
2179	53429	69115
2180	53454	69091
2181	53484	69073
2182	53512	69054
2183	53531	69022
2184	53550	68990
2185	53572	68962
2186	53595	68937
2187	53615	68905
2188	53637	68878
2189	53661	68852
2190	53698	68844
2191	53718	68814
2192	53742	68789
2193	53768	68766
2194	53798	68749
2195	53829	68732
2196	53851	68705
2197	53875	68679
2198	53896	68650
2199	53918	68622
2200	53941	68597
2201	53960	68565
2202	53981	68536
2203	54010	68517
2204	54037	68496
2205	54062	68472
2206	54086	68447
2207	54106	68417
2208	54127	68388
2209	54156	68368
2210	54178	68341
2211	54201	68314
2212	54221	68285
2213	54242	68256
2214	54266	68231
2215	54291	68207
2216	54311	68177
2217	54330	68145
2218	54355	68121
2219	54378	68095
2220	54401	68068
2221	54425	68043
2222	54446	68015
2223	54472	67992
2224	54497	67968
2225	54519	67941
2226	54537	67908
2227	54554	67875
2228	54581	67853
2229	54606	67830
2230	54628	67802
2231	54649	67772
2232	54677	67752
2233	54708	67736
2234	54733	67712
2235	54757	67687
2236	54783	67665
2237	54805	67638
2238	54835	67619
2239	54858	67593
2240	54881	67567
2241	54917	67556
2242	54950	67543
2243	54974	67517
2244	54997	67491
2245	55020	67465
2246	55044	67439
2247	55066	67412
2248	55087	67383
2249	55109	67355
2250	55134	67331
2251	55157	67306
2252	55180	67278
2253	55200	67249
2254	55220	67219
2255	55242	67192
2256	55265	67165
2257	55288	67139
2258	55310	67111
2259	55332	67084
2260	55355	67058
2261	55376	67029
2262	55396	67000
2263	55417	66970
2264	55443	66948
2265	55467	66923
2266	55489	66895
2267	55515	66873
2268	55535	66842
2269	55554	66811
2270	55576	66784
2271	55601	66761
2272	55624	66734
2273	55646	66707
2274	55669	66680
2275	55699	66663
2276	55723	66638
2277	55745	66611
2278	55766	66581
2279	55791	66558
2280	55812	66529
2281	55837	66505
2282	55863	66483
2283	55887	66458
2284	55908	66429
2285	55933	66405
2286	55955	66378
2287	55979	66353
2288	56001	66326
2289	56021	66296
2290	56054	66281
2291	56091	66271
2292	56110	66241
2293	56139	66221
2294	56159	66192
2295	56181	66164
2296	56201	66134
2297	56224	66109
2298	56248	66083
2299	56270	66056
2300	56291	66028
2301	56310	65997
2302	56334	65972
2303	56358	65947
2304	56378	65917
2305	56398	65887
2306	56423	65863
2307	56447	65839
2308	56468	65810
2309	56496	65790
2310	56522	65767
2311	56541	65737
2312	56559	65704
2313	56580	65675
2314	56601	65648
2315	56621	65618
2316	56641	65589
2317	56678	65578
2318	56701	65552
2319	56725	65527
2320	56754	65508
2321	56779	65485
2322	56802	65458
2323	56822	65428
2324	56847	65405
2325	56868	65376
2326	56890	65349
2327	56914	65324
2328	56932	65292
2329	56953	65264
2330	56980	65242
2331	57003	65216
2332	57028	65192
2333	57047	65161
2334	57068	65134
2335	57090	65106
2336	57109	65075
2337	57133	65050
2338	57165	65035
2339	57197	65019
2340	57218	64990
2341	57238	64961
2342	57264	64938
2343	57290	64916
2344	57310	64886
2345	57333	64860
2346	57358	64836
2347	57387	64817
2348	57409	64789
2349	57429	64760
2350	57449	64731
2351	57476	64710
2352	57500	64684
2353	57522	64657
2354	57548	64635
2355	57570	64607
2356	57590	64578
2357	57614	64553
2358	57637	64527
2359	57663	64505
2360	57689	64482
2361	57712	64456
2362	57739	64434
2363	57760	64406
2364	57780	64376
2365	57801	64348
2366	57826	64325
2367	57849	64298
2368	57877	64278
2369	57905	64258
2370	57929	64233
2371	57949	64203
2372	57970	64175
2373	57988	64144
2374	58007	64113
2375	58025	64082
2376	58042	64049
2377	58061	64018
2378	58083	63991
2379	58104	63963
2380	58126	63936
2381	58151	63913
2382	58173	63885
2383	58199	63863
2384	58217	63831
2385	58236	63800
2386	58266	63782
2387	58292	63759
2388	58317	63736
2389	58337	63707
2390	58356	63677
2391	58377	63649
2392	58400	63623
2393	58424	63598
2394	58445	63570
2395	58465	63541
2396	58486	63512
2397	58508	63485
2398	58532	63461
2399	58556	63435
2400	58575	63406
2401	58604	63386
2402	58630	63364
2403	58655	63339
2404	58682	63318
2405	58704	63291
2406	58725	63263
2407	58747	63236
2408	58767	63207
2409	58787	63178
2410	58819	63162
2411	58843	63137
2412	58869	63114
2413	58893	63089
2414	58916	63063
2415	58938	63036
2416	58964	63013
2417	58984	62985
2418	59008	62959
2419	59028	62931
2420	59052	62906
2421	59076	62882
2422	59098	62854
2423	59124	62832
2424	59148	62807
2425	59171	62781
2426	59194	62755
2427	59217	62730
2428	59238	62701
2429	59258	62672
2430	59276	62641
2431	59301	62617
2432	59322	62589
2433	59343	62562
2434	59371	62540
2435	59398	62519
2436	59423	62495
2437	59444	62467
2438	59461	62436
2439	59482	62407
2440	59503	62380
2441	59527	62355
2442	59547	62326
2443	59571	62301
2444	59588	62269
2445	59609	62241
2446	59630	62213
2447	59661	62196
2448	59684	62170
2449	59703	62140
2450	59724	62112
2451	59747	62087
2452	59771	62061
2453	59791	62032
2454	59817	62010
2455	59839	61983
2456	59866	61961
2457	59883	61930
2458	59923	61921
2459	59950	61899
2460	59977	61878
2461	60002	61854
2462	60025	61828
2463	60044	61799
2464	60068	61774
2465	60086	61743
2466	60113	61721
2467	60141	61700
2468	60165	61676
2469	60187	61649
2470	60209	61623
2471	60231	61596
2472	60251	61566
2473	60271	61538
2474	60291	61509
2475	60319	61488
2476	60339	61460
2477	60360	61432
2478	60380	61403
2479	60399	61373
2480	60423	61348
2481	60443	61320
2482	60465	61293
2483	60496	61276
2484	60536	61267
2485	60566	61248
2486	60592	61226
2487	60617	61201
2488	60641	61177
2489	60672	61159
2490	60699	61138
2491	60722	61112
2492	60744	61085
2493	60765	61058
2494	60787	61031
2495	60811	61006
2496	60836	60982
2497	60858	60955
2498	60879	60928
2499	60900	60900
2500	60923	60874
2501	60942	60845
2502	60973	60827
2503	61011	60816
2504	61038	60794
2505	61068	60775
2506	61098	60756
2507	61121	60731
2508	61148	60709
2509	61171	60683
2510	61196	60659
2511	61223	60638
2512	61252	60618
2513	61276	60593
2514	61303	60571
2515	61326	60546
2516	61352	60523
2517	61377	60499
2518	61399	60473
2519	61425	60450
2520	61447	60424
2521	61470	60398
2522	61495	60374
2523	61518	60348
2524	61543	60325
2525	61563	60295
2526	61584	60268
2527	61613	60248
2528	61644	60230
2529	61676	60213
2530	61700	60188
2531	61719	60159
2532	61744	60135
2533	61766	60108
2534	61792	60086
2535	61820	60065
2536	61843	60040
2537	61864	60011
2538	61888	59987
2539	61911	59961
2540	61937	59938
2541	61970	59922
2542	61994	59897
2543	62017	59872
2544	62046	59852
2545	62069	59826
2546	62091	59799
2547	62116	59776
2548	62144	59755
2549	62168	59730
2550	62196	59709
2551	62229	59693
2552	62250	59666
2553	62271	59638
2554	62296	59614
2555	62316	59585
2556	62335	59556
2557	62356	59528
2558	62375	59499
2559	62394	59469
2560	62417	59444
2561	62439	59417
2562	62459	59388
2563	62479	59360
2564	62501	59333
2565	62523	59306
2566	62547	59282
2567	62572	59258
2568	62592	59230
2569	62616	59205
2570	62641	59181
2571	62680	59171
2572	62705	59147
2573	62729	59122
2574	62757	59101
2575	62794	59089
2576	62823	59069
2577	62850	59046
2578	62873	59021
2579	62895	58994
2580	62919	58970
2581	62942	58944
2582	62971	58924
2583	62997	58901
2584	63026	58881
2585	63054	58860
2586	63076	58834
2587	63105	58813
2588	63132	58791
2589	63158	58769
2590	63182	58744
2591	63208	58721
2592	63229	58694
2593	63255	58671
2594	63276	58643
2595	63304	58622
2596	63324	58594
2597	63347	58568
2598	63374	58546
2599	63395	58518
2600	63416	58491
2601	63438	58464
2602	63464	58441
2603	63488	58417
2604	63513	58393
2605	63534	58365
2606	63552	58335
2607	63573	58308
2608	63594	58280
2609	63616	58254
2610	63646	58234
2611	63670	58210
2612	63691	58183
2613	63712	58155
2614	63734	58128
2615	63754	58100
2616	63774	58071
2617	63796	58045
2618	63817	58018
2619	63841	57993
2620	63865	57969
2621	63888	57943
2622	63915	57921
2623	63941	57898
2624	63971	57878
2625	63998	57857
2626	64019	57829
2627	64046	57807
2628	64066	57779
2629	64086	57750
2630	64109	57725
2631	64129	57697
2632	64152	57671
2633	64177	57647
2634	64204	57625
2635	64229	57601
2636	64251	57575
2637	64274	57550
2638	64301	57527
2639	64323	57501
2640	64350	57479
2641	64371	57451
2642	64394	57426
2643	64416	57399
2644	64438	57373
2645	64457	57344
2646	64481	57319
2647	64506	57295
2648	64527	57268
2649	64551	57243
2650	64572	57216
2651	64590	57186
2652	64615	57162
2653	64647	57144
2654	64671	57119
2655	64692	57092
2656	64714	57066
2657	64738	57042
2658	64759	57014
2659	64781	56988
2660	64806	56964
2661	64828	56937
2662	64847	56908
2663	64872	56885
2664	64891	56856
2665	64912	56828
2666	64939	56807
2667	64962	56781
2668	64986	56756
2669	65005	56727
2670	65035	56708
2671	65067	56690
2672	65091	56665
2673	65111	56637
2674	65135	56613
2675	65157	56586
2676	65177	56558
2677	65202	56534
2678	65224	56508
2679	65246	56481
2680	65269	56456
2681	65301	56438
2682	65323	56412
2683	65349	56389
2684	65368	56360
2685	65388	56332
2686	65407	56303
2687	65427	56275
2688	65446	56246
2689	65467	56218
2690	65489	56193
2691	65512	56167
2692	65535	56141
2693	65555	56113
2694	65574	56085
2695	65596	56058
2696	65618	56032
2697	65648	56012
2698	65672	55988
2699	65692	55960
2700	65713	55933
2701	65733	55905
2702	65758	55880
2703	65782	55856
2704	65807	55832
2705	65831	55808
2706	65856	55785
2707	65883	55762
2708	65907	55738
2709	65929	55712
2710	65954	55687
2711	65979	55663
2712	66005	55641
2713	66029	55616
2714	66052	55591
2715	66077	55567
2716	66102	55543
2717	66125	55518
2718	66158	55501
2719	66188	55481
2720	66219	55463
2721	66242	55437
2722	66265	55411
2723	66296	55393
2724	66321	55368
2725	66352	55350
2726	66380	55329
2727	66402	55302
2728	66427	55279
2729	66450	55253
2730	66476	55230
2731	66498	55204
2732	66519	55177
2733	66548	55157
2734	66576	55135
2735	66601	55111
2736	66628	55089
2737	66656	55068
2738	66682	55045
2739	66709	55022
2740	66753	55015
2741	66791	55001
2742	66826	54985
2743	66857	54967
2744	66890	54949
2745	66924	54933
2746	66953	54913
2747	66988	54897
2748	67022	54880
2749	67045	54855
2750	67085	54843
2751	67113	54822
2752	67155	54812
2753	67186	54793
2754	67217	54774
2755	67239	54748
2756	67259	54720
2757	67284	54696
2758	67311	54673
2759	67347	54659
2760	67376	54637
2761	67408	54619
2762	67437	54599
2763	67465	54577
2764	67496	54558
2765	67523	54536
2766	67553	54516
2767	67584	54497
2768	67636	54495
2769	67678	54484
2770	67711	54467
2771	67734	54441
2772	67760	54418
2773	67791	54399
2774	67818	54377
2775	67845	54354
2776	67867	54328
2777	67894	54305
2778	67917	54280
2779	67945	54258
2780	67972	54236
2781	67992	54208
2782	68011	54179
2783	68032	54152
2784	68054	54126
2785	68083	54105
2786	68117	54088
2787	68137	54060
2788	68163	54037
2789	68184	54010
2790	68213	53988
2791	68235	53962
2792	68255	53935
2793	68282	53912
2794	68301	53883
2795	68323	53857
2796	68348	53833
2797	68370	53807
2798	68397	53784
2799	68421	53759
2800	68451	53739
2801	68476	53715
2802	68506	53695
2803	68533	53673
2804	68557	53648
2805	68585	53626
2806	68609	53602
2807	68642	53584
2808	68664	53558
2809	68687	53532
2810	68710	53506
2811	68733	53481
2812	68755	53454
2813	68780	53430
2814	68805	53406
2815	68826	53379
2816	68843	53349
2817	68867	53324
2818	68891	53300
2819	68916	53275
2820	68938	53249
2821	68960	53223
2822	68984	53198
2823	69011	53176
2824	69035	53151
2825	69062	53128
2826	69085	53103
2827	69107	53076
2828	69132	53052
2829	69156	53028
2830	69179	53002
2831	69202	52976
2832	69227	52952
2833	69244	52923
2834	69263	52894
2835	69284	52867
2836	69307	52841
2837	69332	52817
2838	69353	52790
2839	69370	52760
2840	69389	52732
2841	69409	52704
2842	69432	52678
2843	69454	52652
2844	69472	52623
2845	69491	52594
2846	69514	52569
2847	69536	52542
2848	69555	52514
2849	69584	52493
2850	69606	52467
2851	69627	52440
2852	69655	52418
2853	69677	52392
2854	69698	52365
2855	69725	52342
2856	69754	52322
2857	69778	52297
2858	69798	52269
2859	69826	52247
2860	69847	52221
2861	69870	52195
2862	69897	52173
2863	69923	52149
2864	69942	52121
2865	69961	52092
2866	69983	52066
2867	70003	52038
2868	70029	52015
2869	70051	51989
2870	70072	51962
2871	70096	51937
2872	70122	51914
2873	70147	51890
2874	70167	51863
2875	70187	51835
2876	70208	51808
2877	70227	51779
2878	70246	51751
2879	70266	51723
2880	70285	51695
2881	70305	51667
2882	70328	51642
2883	70349	51615
2884	70370	51588
2885	70392	51562
2886	70412	51534
2887	70430	51505
2888	70450	51478
2889	70471	51451
2890	70491	51423
2891	70512	51396
2892	70536	51372
2893	70559	51346
2894	70583	51322
2895	70602	51294
2896	70628	51270
2897	70655	51248
2898	70684	51227
2899	70720	51211
2900	70748	51189
2901	70774	51166
2902	70803	51145
2903	70830	51122
2904	70851	51096
2905	70870	51067
2906	70893	51042
2907	70917	51017
2908	70939	50991
2909	70971	50972
2910	71004	50954
2911	71030	50931
2912	71056	50908
2913	71077	50881
2914	71098	50854
2915	71120	50828
2916	71144	50803
2917	71165	50776
2918	71186	50749
2919	71205	50721
2920	71227	50695
2921	71252	50671
2922	71276	50646
2923	71311	50630
2924	71340	50609
2925	71362	50582
2926	71389	50560
2927	71409	50532
2928	71433	50508
2929	71456	50482
2930	71481	50458
2931	71503	50433
2932	71525	50406
2933	71549	50381
2934	71572	50357
2935	71601	50335
2936	71633	50316
2937	71657	50292
2938	71681	50267
2939	71704	50242
2940	71726	50215
2941	71749	50190
2942	71775	50167
2943	71802	50144
2944	71824	50118
2945	71864	50104
2946	71895	50085
2947	71925	50065
2948	71949	50040
2949	71976	50017
2950	72006	49997
2951	72032	49973
2952	72059	49950
2953	72083	49926
2954	72102	49898
2955	72122	49871
2956	72150	49848
2957	72168	49819
2958	72194	49797
2959	72216	49770
2960	72238	49744
2961	72262	49720
2962	72283	49693
2963	72305	49667
2964	72327	49641
2965	72351	49616
2966	72371	49588
2967	72394	49564
2968	72417	49538
2969	72439	49512
2970	72459	49485
2971	72478	49457
2972	72500	49430
2973	72521	49404
2974	72544	49379
2975	72565	49352
2976	72585	49325
2977	72622	49309
2978	72643	49282
2979	72665	49256
2980	72690	49232
2981	72710	49205
2982	72731	49178
2983	72751	49151
2984	72774	49125
2985	72795	49099
2986	72816	49072
2987	72836	49045
2988	72859	49019
2989	72883	48994
2990	72908	48971
2991	72942	48953
2992	72966	48929
2993	72999	48909
2994	73029	48889
2995	73051	48863
2996	73078	48840
2997	73101	48815
2998	73127	48792
2999	73153	48769
3000	73175	48743
3001	73197	48717
3002	73230	48698
3003	73259	48677
3004	73282	48651
3005	73305	48626
3006	73330	48602
3007	73354	48577
3008	73380	48554
3009	73406	48531
3010	73434	48509
3011	73452	48480
3012	73471	48452
3013	73495	48427
3014	73521	48404
3015	73544	48379
3016	73566	48353
3017	73592	48330
3018	73623	48309
3019	73644	48283
3020	73665	48257
3021	73686	48230
3022	73705	48202
3023	73728	48176
3024	73751	48151
3025	73773	48125
3026	73799	48102
3027	73818	48074
3028	73837	48046
3029	73860	48021
3030	73886	47997
3031	73911	47974
3032	73940	47953
3033	73963	47927
3034	73984	47900
3035	74007	47875
3036	74031	47851
3037	74059	47829
3038	74093	47810
3039	74121	47788
3040	74148	47766
3041	74173	47741
3042	74196	47717
3043	74219	47691
3044	74243	47667
3045	74266	47641
3046	74286	47614
3047	74313	47591
3048	74335	47566
3049	74362	47542
3050	74390	47521
3051	74419	47499
3052	74446	47477
3053	74471	47453
3054	74495	47428
3055	74519	47403
3056	74540	47377
3057	74562	47351
3058	74592	47330
3059	74626	47312
3060	74659	47292
3061	74691	47273
3062	74716	47249
3063	74748	47230
3064	74776	47207
3065	74801	47183
3066	74823	47158
3067	74844	47131
3068	74865	47104
3069	74888	47080
3070	74910	47053
3071	74932	47027
3072	74953	47001
3073	74974	46974
3074	75001	46952
3075	75022	46925
3076	75047	46901
3077	75076	46879
3078	75097	46853
3079	75122	46829
3080	75142	46802
3081	75166	46777
3082	75193	46754
3083	75232	46739
3084	75271	46724
3085	75292	46698
3086	75316	46673
3087	75338	46647
3088	75359	46620
3089	75385	46597
3090	75406	46571
3091	75430	46546
3092	75454	46521
3093	75474	46494
3094	75497	46469
3095	75519	46443
3096	75549	46422
3097	75573	46397
3098	75608	46380
3099	75631	46354
3100	75654	46329
3101	75689	46311
3102	75733	46298
3103	75758	46275
3104	75782	46250
3105	75810	46228
3106	75833	46202
3107	75859	46179
3108	75884	46155
3109	75906	46129
3110	75929	46104
3111	75954	46080
3112	75974	46053
3113	76000	46029
3114	76023	46004
3115	76046	45979
3116	76068	45953
3117	76088	45926
3118	76108	45899
3119	76132	45874
3120	76155	45849
3121	76183	45827
3122	76205	45801
3123	76226	45775
3124	76250	45750
3125	76272	45724
3126	76293	45697
3127	76320	45674
3128	76350	45653
3129	76384	45635
3130	76411	45612
3131	76436	45588
3132	76468	45568
3133	76491	45543
3134	76518	45520
3135	76547	45498
3136	76570	45473
3137	76600	45452
3138	76627	45429
3139	76653	45406
3140	76682	45384
3141	76703	45358
3142	76724	45331
3143	76754	45310
3144	76778	45286
3145	76803	45261
3146	76828	45237
3147	76845	45209
3148	76864	45181
3149	76895	45160
3150	76922	45137
3151	76950	45115
3152	76973	45090
3153	76992	45062
3154	77013	45036
3155	77038	45012
3156	77067	44990
3157	77088	44964
3158	77109	44937
3159	77132	44912
3160	77162	44891
3161	77190	44868
3162	77213	44843
3163	77239	44820
3164	77261	44794
3165	77280	44766
3166	77303	44741
3167	77327	44717
3168	77349	44691
3169	77375	44667
3170	77394	44640
3171	77418	44615
3172	77446	44593
3173	77475	44571
3174	77519	44558
3175	77552	44538
3176	77577	44514
3177	77617	44499
3178	77641	44474
3179	77667	44451
3180	77690	44425
3181	77711	44399
3182	77736	44375
3183	77756	44348
3184	77774	44320
3185	77801	44297
3186	77824	44272
3187	77844	44245
3188	77870	44221
3189	77890	44194
3190	77913	44169
3191	77936	44144
3192	77958	44118
3193	77983	44094
3194	78007	44069
3195	78031	44045
3196	78067	44027
3197	78090	44002
3198	78116	43978
3199	78140	43953
3200	78173	43934
3201	78197	43909
3202	78230	43890
3203	78273	43875
3204	78301	43853
3205	78329	43831
3206	78352	43805
3207	78377	43781
3208	78405	43759
3209	78427	43733
3210	78447	43706
3211	78476	43684
3212	78500	43660
3213	78525	43636
3214	78547	43610
3215	78573	43586
3216	78595	43560
3217	78616	43534
3218	78648	43514
3219	78683	43495
3220	78709	43472
